Date,Code,Name,12m Low_num,12m High_num,Day Low_num,Day High_num,Day Price_num,Previous_num,Change_num,Change%_num,Volume_num,Adjusted Price_num
2024-05-08,KCB,KCB Group Plc,15.75,40.0,30.0,30.3,30.05,30.1,-0.05,0.17,5747100.0,
2024-05-08,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,,,,
2024-05-08,NCBA,NCBA Group Plc,34.05,47.0,37.5,39.5,38.0,37.95,0.05,0.13,15700.0,
2024-05-08,SBIC,Stanbic Holdings Plc,100.0,134.0,124.0,125.0,125.0,124.5,0.5,0.4,9100.0,
2024-05-08,SCBK,Standard Chartered Bank Kenya Ltd,148.0,236.0,175.0,176.5,176.25,174.0,2.25,1.29,1300.0,
2024-05-08,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,,,,
2024-05-08,EVRD,Eveready East Africa Ltd,0.97,1.65,1.19,1.25,1.23,1.19,0.04,3.36,51400.0,
2024-05-08,XPRS,Express Kenya Plc,2.74,3.99,2.79,2.79,2.79,2.79,,,,
2024-05-08,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,,,,
2024-05-08,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,,,,
2024-05-08,LKL,Longhorn Publishers Plc,2.02,2.65,2.3,2.3,2.3,2.39,-0.09,3.77,1500.0,
2024-05-08,NBV,Nairobi Business Ventures Ltd,1.85,2.9,2.39,2.39,2.39,2.39,,,,
2024-05-08,NMG,Nation Media Group Plc,14.0,22.4,20.0,20.0,20.0,20.0,,,9400.0,
2024-05-08,SMER,Sameer Africa Plc,1.87,2.75,2.08,2.25,2.15,2.19,-0.04,1.83,3000.0,
2024-05-08,SGL,Standard Group Plc,4.86,9.0,5.7,5.7,5.7,6.14,-0.44,7.17,400.0,
2024-05-08,TPSE,TPS Eastern Africa (Serena) Ltd,11.0,20.15,15.8,15.8,15.8,15.8,,,100.0,
2024-05-08,UCHM,Uchumi Supermarket Plc,0.16,0.23,0.18,0.19,0.18,0.18,,,21600.0,
2024-05-08,SCAN,WPP ScanGroup Plc,1.86,2.94,2.1,2.2,2.18,2.11,0.07,3.32,2400.0,
2024-05-08,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,,,,
2024-05-08,BAMB,Bamburi Cement Ltd,22.5,84.0,48.0,48.0,48.0,48.1,-0.1,0.21,21000.0,
2024-05-08,CRWN,Crown Paints Kenya Plc,29.0,40.05,38.25,38.25,38.25,38.25,,,200.0,
2024-05-08,CABL,East African Cables Plc,0.79,1.11,0.9,1.0,0.99,1.0,-0.01,1.0,7800.0,
2024-05-08,PORT,East African Portland Cement Ltd,4.38,55.75,5.86,6.98,5.94,6.38,-0.44,6.9,6900.0,
2024-05-08,KEGN,Kenya Electricity Generating Company Plc,1.94,4.6,2.3,2.36,2.32,2.3,0.02,0.87,255800.0,
2024-05-08,KPLC-P4,KPLC-P4,4.0,4.11,4.0,4.0,4.0,4.0,,,,
2024-05-08,KPLC-P7,KPLC-P7,6.0,6.0,6.0,6.0,6.0,6.0,,,,
2024-05-08,KPLC,Kenya Power and Lighting Company Plc,1.3,6.0,1.55,1.63,1.58,1.6,-0.02,1.25,124000.0,
2024-05-08,TOTL,TotalEnergies Marketing Kenya Plc,14.55,25.0,20.0,20.95,20.25,20.05,0.2,1.0,2100.0,
2024-05-08,UMME,Umeme Ltd,13.0,17.9,15.5,16.0,15.85,15.95,-0.1,0.63,4500.0,
2024-05-08,BRIT,Britam Holdings Plc,4.25,6.5,5.3,5.5,5.32,5.2,0.12,2.31,18200.0,
2024-05-08,CIC,CIC Insurance Group Ltd,1.93,2.5,2.11,2.2,2.13,2.15,-0.02,0.93,188000.0,
2024-05-08,JUB,Jubilee Holdings Ltd,150.0,202.0,176.0,176.0,176.0,176.0,,,100.0,
2024-05-08,KNRE,Kenya Re-Insurance Corporation Ltd,1.0,3.0,1.92,2.0,1.96,1.9,0.06,3.16,27000.0,
2024-05-08,LBTY,Liberty Kenya Holdings Ltd,3.5,8.24,5.5,5.5,5.5,5.28,0.22,4.17,3500.0,
2024-05-08,SLAM,Sanlam Kenya Plc,5.5,7.7,6.48,6.48,6.48,6.48,,,100.0,
2024-05-08,CTUM,Centum Investment Company Plc,7.62,10.4,8.5,8.94,8.86,8.52,0.34,3.99,25000.0,
2024-05-08,HAFR,Home Afrika Ltd,0.27,0.42,0.32,0.35,0.34,0.32,0.02,6.25,134300.0,
2024-05-08,KURV,Kurwitu Ventures Ltd,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,,
2024-05-08,OCH,Olympia Capital Holdings Ltd,2.58,4.0,2.96,2.96,2.96,2.96,,,,
2024-05-08,TCL,Trans-Century Plc,0.29,0.72,0.53,0.6,0.55,0.58,-0.03,5.17,44800.0,
2024-05-08,NSE,Nairobi Securities Exchange Plc,5.22,6.8,5.86,6.4,5.9,5.96,-0.06,1.01,109600.0,
2024-05-08,BOC,BOC Kenya Plc,67.0,96.0,88.75,88.75,88.75,88.75,,,,
2024-05-08,BAT,British American Tobacco Kenya Plc,325.0,455.0,409.0,413.0,410.25,410.0,0.25,0.06,12700.0,
2024-05-08,CARB,Carbacid Investments Plc,14.05,24.5,17.2,17.5,17.35,17.45,-0.1,0.57,3400.0,
2024-05-08,EABL,East African Breweries Ltd,99.0,204.0,153.0,158.0,158.0,151.5,6.5,4.29,275700.0,
2024-05-08,FTGH,Flame Tree Group Holdings Ltd,0.91,1.39,1.1,1.2,1.14,1.16,-0.02,1.72,6400.0,
2024-05-08,ORCH,Kenya Orchards Ltd,19.0,77.0,19.5,19.5,19.5,19.5,,,,
2024-05-08,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,,,,
2024-05-08,UNGA,Unga Group Ltd,11.05,18.45,13.55,14.85,13.75,13.55,0.2,1.48,600.0,
2024-05-08,SCOM,Safaricom Plc,12.15,21.15,15.75,17.0,15.95,15.65,0.3,1.92,7641200.0,
2024-05-08,LAPR,Laptrust Imara Income-REIT,20.0,20.0,20.0,20.0,20.0,20.0,,,,
2024-05-08,GLD,ABSA NewGold ETF,2625.0,3330.0,2920.0,2920.0,2920.0,2920.0,,,,
2024-05-08,^N10I,NSE 10-Share Index,874.34,1243.88,1078.7,1078.7,1078.7,1066.71,11.99,1.12,,
2024-05-08,^N20I,NSE 20-Share Index,1416.32,1942.74,1659.01,1659.01,1659.01,1645.36,13.65,0.83,,
2024-05-08,^N25I,NSE 25-Share Index,2281.58,3205.82,2773.87,2773.87,2773.87,2748.0,25.87,0.94,,
2024-05-08,^NASI,NSE All-Share Index,86.41,119.33,105.11,105.11,105.11,103.93,1.18,1.14,,
2024-05-08,^NBDI,NSE Bonds Index,986.46,1042.42,999.24,999.24,999.24,999.7,-0.46,0.05,,
2024-05-08,^ZKEQTK,Zamara Kenya Equity Index (KES),1497.8,2397.65,1963.29,1963.29,1963.29,1941.75,21.54,1.11,,
2024-05-08,^ZKEQTU,Zamara Kenya Equity Index (USD),818.46,1599.72,1285.47,1285.47,1285.47,1257.03,28.44,2.26,,
2024-05-09,EGAD,Eaagads Ltd,10.35,14.5,11.75,11.75,11.75,11.75,,,,
2024-05-09,KUKZ,Kakuzi Plc,342.0,440.0,372.0,372.0,372.0,372.0,,,,
2024-05-09,KAPC,Kapchorua Tea Kenya Plc,207.0,280.0,220.0,220.0,220.0,220.0,,,,
2024-05-09,LIMT,Limuru Tea Plc,365.0,380.0,380.0,380.0,380.0,380.0,,,,
2024-05-09,SASN,Sasini Plc,15.1,22.0,18.7,20.0,19.05,19.55,-0.5,2.56,17200.0,
2024-05-09,WTK,Williamson Tea Kenya Plc,193.5,290.0,247.0,247.0,247.0,240.0,7.0,2.92,300.0,
2024-05-09,CGEN,Car and General (K) Ltd,17.95,31.8,23.5,23.5,23.5,23.65,-0.15,0.63,1900.0,
2024-05-09,ABSA,ABSA Bank Kenya Plc,10.55,16.7,12.05,12.5,12.35,12.25,0.1,0.82,160500.0,
2024-05-09,BKG,BK Group Plc,30.0,37.0,34.5,34.5,34.5,34.5,,,100.0,
2024-05-09,COOP,Co-operative Bank of Kenya Ltd,10.1,15.2,12.05,12.5,12.1,12.05,0.05,0.41,982500.0,
2024-05-09,DTK,Diamond Trust Bank Kenya Ltd,43.05,56.0,49.9,50.0,50.0,50.0,,,181200.0,
2024-05-09,EQTY,Equity Group Holdings Plc,33.6,51.0,41.7,42.7,41.9,42.0,-0.1,0.24,3067800.0,
2024-05-09,HFCK,HF Group Ltd,3.02,4.9,4.03,4.48,4.38,4.38,,,88400.0,
2024-05-09,IMH,I & M Holdings Plc,17.0,35.0,17.3,18.0,17.6,17.8,-0.2,1.12,48700.0,
2024-05-09,KCB,KCB Group Plc,15.75,40.0,30.05,30.4,30.05,30.05,,,575300.0,
2024-05-09,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,,,,
2024-05-09,NCBA,NCBA Group Plc,34.05,47.0,38.05,39.75,38.2,38.0,0.2,0.53,34800.0,
2024-05-09,SBIC,Stanbic Holdings Plc,100.0,134.0,124.0,125.0,125.0,125.0,,,469400.0,
2024-05-09,SCBK,Standard Chartered Bank Kenya Ltd,148.0,236.0,175.0,176.5,176.25,176.25,,,11500.0,
2024-05-09,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,,,,
2024-05-09,EVRD,Eveready East Africa Ltd,0.97,1.65,1.17,1.3,1.23,1.23,,,2300.0,
2024-05-09,XPRS,Express Kenya Plc,2.74,3.99,3.06,3.06,3.06,2.79,0.27,9.68,10100.0,
2024-05-09,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,,,,
2024-05-09,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,,,,
2024-05-09,LKL,Longhorn Publishers Plc,2.02,2.65,2.3,2.3,2.3,2.3,,,,
2024-05-09,NBV,Nairobi Business Ventures Ltd,1.85,2.9,2.38,2.38,2.38,2.39,-0.01,0.42,100.0,
2024-05-09,NMG,Nation Media Group Plc,14.0,22.4,20.0,20.5,20.05,20.0,0.05,0.25,76400.0,
2024-05-09,SMER,Sameer Africa Plc,1.87,2.75,2.1,2.35,2.2,2.15,0.05,2.33,83100.0,
2024-05-09,SGL,Standard Group Plc,4.86,9.0,5.7,5.7,5.7,5.7,,,,
2024-05-09,TPSE,TPS Eastern Africa (Serena) Ltd,11.0,20.15,15.0,15.8,15.0,15.8,-0.8,5.06,7100.0,
2024-05-09,UCHM,Uchumi Supermarket Plc,0.16,0.23,0.18,0.19,0.19,0.18,0.01,5.56,8600.0,
2024-05-09,SCAN,WPP ScanGroup Plc,1.86,2.94,2.1,2.18,2.11,2.18,-0.07,3.21,2400.0,
2024-05-09,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,,,,
2024-05-09,BAMB,Bamburi Cement Ltd,22.5,84.0,47.5,48.0,48.0,48.0,,,24600.0,
2024-05-09,CRWN,Crown Paints Kenya Plc,29.0,40.05,37.0,37.0,37.0,38.25,-1.25,3.27,1700.0,
2024-05-09,CABL,East African Cables Plc,0.79,1.11,0.9,1.0,0.95,0.99,-0.04,4.04,3800.0,
2024-05-09,PORT,East African Portland Cement Ltd,4.38,55.75,6.48,6.48,6.48,5.94,0.54,9.09,900.0,
2024-05-09,KEGN,Kenya Electricity Generating Company Plc,1.94,4.6,2.3,2.36,2.31,2.32,-0.01,0.43,545900.0,
2024-05-09,KPLC-P4,KPLC-P4,4.0,4.11,4.0,4.0,4.0,4.0,,,,
2024-05-09,KPLC-P7,KPLC-P7,6.0,6.0,6.0,6.0,6.0,6.0,,,,
2024-05-09,KPLC,Kenya Power and Lighting Company Plc,1.3,6.0,1.56,1.63,1.57,1.58,-0.01,0.63,130000.0,
2024-05-09,TOTL,TotalEnergies Marketing Kenya Plc,14.55,25.0,20.9,21.0,21.0,20.25,0.75,3.7,1700.0,
2024-05-09,UMME,Umeme Ltd,13.0,17.9,15.5,16.0,15.85,15.85,,,10700.0,
2024-05-09,BRIT,Britam Holdings Plc,4.25,6.5,5.3,5.4,5.32,5.32,,,3100.0,
2024-05-09,CIC,CIC Insurance Group Ltd,1.93,2.5,1.98,2.2,2.14,2.13,0.01,0.47,174800.0,
2024-05-09,JUB,Jubilee Holdings Ltd,150.0,202.0,178.0,178.0,178.0,176.0,2.0,1.14,100.0,
2024-05-09,KNRE,Kenya Re-Insurance Corporation Ltd,1.0,3.0,1.92,2.0,1.95,1.96,-0.01,0.51,35700.0,
2024-05-09,LBTY,Liberty Kenya Holdings Ltd,3.5,8.24,5.04,5.76,5.36,5.5,-0.14,2.55,6900.0,
2024-05-09,SLAM,Sanlam Kenya Plc,5.5,7.7,6.48,6.48,6.48,6.48,,,,
2024-05-09,CTUM,Centum Investment Company Plc,7.62,10.4,8.52,8.9,8.78,8.86,-0.08,0.9,33100.0,
2024-05-09,HAFR,Home Afrika Ltd,0.27,0.42,0.32,0.35,0.34,0.34,,,12000.0,
2024-05-09,KURV,Kurwitu Ventures Ltd,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,,
2024-05-09,OCH,Olympia Capital Holdings Ltd,2.58,4.0,2.7,3.0,2.71,2.96,-0.25,8.45,15400.0,
2024-05-09,TCL,Trans-Century Plc,0.29,0.72,0.5,0.6,0.56,0.55,0.01,1.82,21800.0,
2024-05-09,NSE,Nairobi Securities Exchange Plc,5.22,6.8,5.8,6.0,5.84,5.9,-0.06,1.02,37400.0,
2024-05-09,BOC,BOC Kenya Plc,67.0,96.0,88.75,88.75,88.75,88.75,,,,
2024-05-09,BAT,British American Tobacco Kenya Plc,325.0,455.0,410.0,410.0,410.0,410.25,-0.25,0.06,10000.0,
2024-05-09,CARB,Carbacid Investments Plc,14.05,24.5,17.1,17.45,17.15,17.35,-0.2,1.15,43100.0,
2024-05-09,EABL,East African Breweries Ltd,99.0,204.0,153.0,160.0,157.0,158.0,-1.0,0.63,276700.0,
2024-05-09,FTGH,Flame Tree Group Holdings Ltd,0.91,1.39,1.1,1.2,1.13,1.14,-0.01,0.88,6700.0,
2024-05-09,ORCH,Kenya Orchards Ltd,19.0,77.0,19.5,19.5,19.5,19.5,,,,
2024-05-09,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,,,,
2024-05-09,UNGA,Unga Group Ltd,11.05,18.45,13.55,14.0,13.95,13.75,0.2,1.45,800.0,
2024-05-09,SCOM,Safaricom Plc,12.15,21.15,16.0,17.4,16.5,15.95,0.55,3.45,2783300.0,
2024-05-09,LAPR,Laptrust Imara Income-REIT,20.0,20.0,20.0,20.0,20.0,20.0,,,,
2024-05-09,GLD,ABSA NewGold ETF,2625.0,3330.0,2920.0,2920.0,2920.0,2920.0,,,,
2024-05-09,^N10I,NSE 10-Share Index,874.34,1243.88,1086.96,1086.96,1086.96,1078.7,8.26,0.77,,
2024-05-09,^N20I,NSE 20-Share Index,1416.32,1942.74,1660.1,1660.1,1660.1,1659.01,1.09,0.07,,
2024-05-09,^N25I,NSE 25-Share Index,2281.58,3205.82,2791.53,2791.53,2791.53,2773.87,17.66,0.64,,
2024-05-09,^NASI,NSE All-Share Index,86.41,119.33,106.48,106.48,106.48,105.11,1.37,1.3,,
2024-05-09,^NBDI,NSE Bonds Index,986.46,1042.42,999.59,999.59,999.59,999.24,0.35,0.04,,
2024-05-09,^ZKEQTK,Zamara Kenya Equity Index (KES),1497.8,2397.65,1974.5,1974.5,1974.5,1963.29,11.21,0.57,,
2024-05-09,^ZKEQTU,Zamara Kenya Equity Index (USD),818.46,1599.72,1297.74,1297.74,1297.74,1285.47,12.27,0.95,,
2024-05-13,EGAD,Eaagads Ltd,10.35,14.5,11.75,11.75,11.75,11.75,,,,
2024-05-13,KUKZ,Kakuzi Plc,342.0,440.0,372.0,372.0,372.0,372.0,,,,
2024-05-13,KAPC,Kapchorua Tea Kenya Plc,207.0,280.0,220.0,220.0,220.0,220.0,,,,
2024-05-13,LIMT,Limuru Tea Plc,365.0,380.0,380.0,380.0,380.0,380.0,,,,
2024-05-13,SASN,Sasini Plc,15.1,22.0,19.3,20.0,19.3,19.05,0.25,1.31,32800.0,
2024-05-13,WTK,Williamson Tea Kenya Plc,193.5,290.0,245.0,247.0,247.0,247.0,,,6000.0,
2024-05-13,CGEN,Car and General (K) Ltd,17.95,31.8,23.5,24.0,23.85,23.5,0.35,1.49,2000.0,
2024-05-13,ABSA,ABSA Bank Kenya Plc,10.55,16.7,12.1,12.5,12.3,12.35,-0.05,0.4,149000.0,
2024-05-13,BKG,BK Group Plc,30.0,37.0,34.5,34.5,34.5,34.5,,,,
2024-05-13,COOP,Co-operative Bank of Kenya Ltd,10.1,15.2,12.05,12.3,12.1,12.1,,,315300.0,
2024-05-13,DTK,Diamond Trust Bank Kenya Ltd,43.05,56.0,49.95,50.0,50.0,50.0,,,50300.0,
2024-05-13,EQTY,Equity Group Holdings Plc,33.6,51.0,43.0,45.0,43.25,41.9,1.35,3.22,66400.0,
2024-05-13,HFCK,HF Group Ltd,3.02,4.9,4.2,4.4,4.39,4.38,0.01,0.23,4800.0,
2024-05-13,IMH,I & M Holdings Plc,17.0,35.0,17.95,18.0,17.95,17.6,0.35,1.99,5700.0,
2024-05-13,KCB,KCB Group Plc,15.75,40.0,30.0,30.45,30.05,30.05,,,352400.0,
2024-05-13,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,,,,
2024-05-13,NCBA,NCBA Group Plc,34.05,47.0,37.5,38.1,38.0,38.2,-0.2,0.52,14400.0,
2024-05-13,SBIC,Stanbic Holdings Plc,100.0,134.0,125.0,125.0,125.0,125.0,,,9500.0,
2024-05-13,SCBK,Standard Chartered Bank Kenya Ltd,148.0,236.0,177.5,178.0,177.75,176.25,1.5,0.85,7900.0,
2024-05-13,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,,,,
2024-05-13,EVRD,Eveready East Africa Ltd,0.97,1.65,1.29,1.3,1.3,1.23,0.07,5.69,3700.0,
2024-05-13,XPRS,Express Kenya Plc,2.74,3.99,3.06,3.06,3.06,3.06,,,200.0,
2024-05-13,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,,,,
2024-05-13,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,,,,
2024-05-13,LKL,Longhorn Publishers Plc,2.02,2.65,2.3,2.3,2.3,2.3,,,8000.0,
2024-05-13,NBV,Nairobi Business Ventures Ltd,1.85,2.9,2.18,2.2,2.18,2.38,-0.2,8.4,5800.0,
2024-05-13,NMG,Nation Media Group Plc,14.0,22.4,20.0,20.0,20.0,20.05,-0.05,0.25,1100.0,
2024-05-13,SMER,Sameer Africa Plc,1.87,2.75,2.12,2.35,2.13,2.2,-0.07,3.18,6500.0,
2024-05-13,SGL,Standard Group Plc,4.86,9.0,5.7,5.7,5.7,5.7,,,,
2024-05-13,TPSE,TPS Eastern Africa (Serena) Ltd,11.0,20.15,14.5,14.5,14.5,15.0,-0.5,3.33,1400.0,
2024-05-13,UCHM,Uchumi Supermarket Plc,0.16,0.23,0.19,0.2,0.19,0.19,,,23500.0,
2024-05-13,SCAN,WPP ScanGroup Plc,1.86,2.94,2.1,2.1,2.1,2.11,-0.01,0.47,2000.0,
2024-05-13,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,,,,
2024-05-13,BAMB,Bamburi Cement Ltd,22.5,84.0,47.5,47.95,47.6,48.0,-0.4,0.83,10500.0,
2024-05-13,CRWN,Crown Paints Kenya Plc,29.0,40.05,37.0,37.0,37.0,37.0,,,,
2024-05-13,CABL,East African Cables Plc,0.79,1.11,0.95,1.0,1.0,0.95,0.05,5.26,6800.0,
2024-05-13,PORT,East African Portland Cement Ltd,4.38,55.75,5.84,6.5,6.0,6.48,-0.48,7.41,5300.0,
2024-05-13,KEGN,Kenya Electricity Generating Company Plc,1.94,4.6,2.29,2.35,2.32,2.31,0.01,0.43,79200.0,
2024-05-13,KPLC-P4,KPLC-P4,4.0,4.11,4.0,4.0,4.0,4.0,,,,
2024-05-13,KPLC-P7,KPLC-P7,6.0,6.0,6.0,6.0,6.0,6.0,,,,
2024-05-13,KPLC,Kenya Power and Lighting Company Plc,1.3,6.0,1.59,1.63,1.6,1.57,0.03,1.91,66700.0,
2024-05-13,TOTL,TotalEnergies Marketing Kenya Plc,14.55,25.0,19.0,20.8,19.05,21.0,-1.95,9.29,6600.0,
2024-05-13,UMME,Umeme Ltd,13.0,17.9,15.8,15.9,15.9,15.85,0.05,0.32,4500.0,
2024-05-13,BRIT,Britam Holdings Plc,4.25,6.5,5.3,5.5,5.32,5.32,,,8300.0,
2024-05-13,CIC,CIC Insurance Group Ltd,1.93,2.5,2.07,2.24,2.1,2.14,-0.04,1.87,384600.0,
2024-05-13,JUB,Jubilee Holdings Ltd,150.0,202.0,176.0,178.0,176.25,178.0,-1.75,0.98,1000.0,
2024-05-13,KNRE,Kenya Re-Insurance Corporation Ltd,1.0,3.0,1.95,2.1,1.99,1.95,0.04,2.05,36800.0,
2024-05-13,LBTY,Liberty Kenya Holdings Ltd,3.5,8.24,5.5,5.5,5.5,5.36,0.14,2.61,500.0,
2024-05-13,SLAM,Sanlam Kenya Plc,5.5,7.7,6.48,6.48,6.48,6.48,,,100.0,
2024-05-13,CTUM,Centum Investment Company Plc,7.62,10.4,8.52,8.84,8.8,8.78,0.02,0.23,24700.0,
2024-05-13,HAFR,Home Afrika Ltd,0.27,0.42,0.35,0.35,0.35,0.34,0.01,2.94,15100.0,
2024-05-13,KURV,Kurwitu Ventures Ltd,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,,
2024-05-13,OCH,Olympia Capital Holdings Ltd,2.58,4.0,2.97,2.97,2.97,2.71,0.26,9.59,300.0,
2024-05-13,TCL,Trans-Century Plc,0.29,0.72,0.55,0.58,0.56,0.56,,,19400.0,
2024-05-13,NSE,Nairobi Securities Exchange Plc,5.22,6.8,5.9,6.0,5.92,5.84,0.08,1.37,7900.0,
2024-05-13,BOC,BOC Kenya Plc,67.0,96.0,88.75,88.75,88.75,88.75,,,400.0,
2024-05-13,BAT,British American Tobacco Kenya Plc,325.0,455.0,409.0,410.0,409.75,410.0,-0.25,0.06,14500.0,
2024-05-13,CARB,Carbacid Investments Plc,14.05,24.5,17.05,17.3,17.25,17.15,0.1,0.58,1300.0,
2024-05-13,EABL,East African Breweries Ltd,99.0,204.0,157.0,158.0,157.5,157.0,0.5,0.32,3200.0,
2024-05-13,FTGH,Flame Tree Group Holdings Ltd,0.91,1.39,1.1,1.2,1.18,1.13,0.05,4.42,500.0,
2024-05-13,ORCH,Kenya Orchards Ltd,19.0,77.0,19.5,19.5,19.5,19.5,,,,
2024-05-13,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,,,,
2024-05-13,UNGA,Unga Group Ltd,11.05,18.45,13.95,13.95,13.95,13.95,,,,
2024-05-13,SCOM,Safaricom Plc,12.15,21.15,16.55,17.85,17.35,16.5,0.85,5.15,1325500.0,
2024-05-13,LAPR,Laptrust Imara Income-REIT,20.0,20.0,20.0,20.0,20.0,20.0,,,,
2024-05-13,GLD,ABSA NewGold ETF,2625.0,3330.0,2920.0,2920.0,2920.0,2920.0,,,,
2024-05-13,^N10I,NSE 10-Share Index,874.34,1243.88,1107.75,1107.75,1107.75,1086.96,20.79,1.91,,
2024-05-13,^N20I,NSE 20-Share Index,1416.32,1942.74,1670.05,1670.05,1670.05,1660.1,9.95,0.6,,
2024-05-13,^N25I,NSE 25-Share Index,2281.58,3205.82,2836.42,2836.42,2836.42,2791.53,44.89,1.61,,
2024-05-13,^NASI,NSE All-Share Index,86.41,119.33,109.01,109.01,109.01,106.48,2.53,2.38,,
2024-05-13,^NBDI,NSE Bonds Index,986.46,1042.42,999.42,999.42,999.42,999.59,-0.17,0.02,,
2024-05-13,^ZKEQTK,Zamara Kenya Equity Index (KES),1497.8,2397.65,2009.26,2009.26,2009.26,1974.5,34.76,1.76,,
2024-05-13,^ZKEQTU,Zamara Kenya Equity Index (USD),818.46,1599.72,1323.11,1323.11,1323.11,1297.74,25.37,1.95,,
2024-05-14,EGAD,Eaagads Ltd,10.35,14.5,11.75,11.75,11.75,11.75,,,,
2024-05-14,KUKZ,Kakuzi Plc,342.0,440.0,372.0,372.0,372.0,372.0,,,,
2024-05-14,KAPC,Kapchorua Tea Kenya Plc,207.0,280.0,220.0,220.0,220.0,220.0,,,,
2024-05-14,LIMT,Limuru Tea Plc,365.0,380.0,380.0,380.0,380.0,380.0,,,,
2024-05-14,SASN,Sasini Plc,15.1,22.0,19.8,19.8,19.8,19.3,0.5,2.59,2800.0,
2024-05-14,WTK,Williamson Tea Kenya Plc,193.5,290.0,247.0,247.0,247.0,247.0,,,1100.0,
2024-05-14,CGEN,Car and General (K) Ltd,17.95,31.8,23.0,24.0,23.15,23.85,-0.7,2.94,4700.0,
2024-05-14,ABSA,ABSA Bank Kenya Plc,10.55,16.7,12.2,12.6,12.4,12.3,0.1,0.81,123700.0,
2024-05-14,BKG,BK Group Plc,30.0,37.0,33.5,34.0,33.65,34.5,-0.85,2.46,400.0,
2024-05-14,COOP,Co-operative Bank of Kenya Ltd,10.1,15.2,12.1,12.5,12.3,12.1,0.2,1.65,486600.0,
2024-05-14,DTK,Diamond Trust Bank Kenya Ltd,43.05,56.0,50.0,50.0,50.0,50.0,,,136400.0,
2024-05-14,EQTY,Equity Group Holdings Plc,33.6,51.0,44.05,44.95,44.3,43.25,1.05,2.43,112200.0,
2024-05-14,HFCK,HF Group Ltd,3.02,4.9,4.0,4.5,4.37,4.39,-0.02,0.46,86600.0,
2024-05-14,IMH,I & M Holdings Plc,17.0,35.0,17.7,18.0,17.9,17.95,-0.05,0.28,46000.0,
2024-05-14,KCB,KCB Group Plc,15.75,40.0,30.05,30.25,30.1,30.05,0.05,0.17,270200.0,
2024-05-14,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,,,,
2024-05-14,NCBA,NCBA Group Plc,34.05,47.0,37.2,39.5,37.85,38.0,-0.15,0.39,49000.0,
2024-05-14,SBIC,Stanbic Holdings Plc,100.0,134.0,124.0,125.0,125.0,125.0,,,6400.0,
2024-05-14,SCBK,Standard Chartered Bank Kenya Ltd,148.0,236.0,175.0,179.5,177.0,177.75,-0.75,0.42,8500.0,
2024-05-14,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,,,,
2024-05-14,EVRD,Eveready East Africa Ltd,0.97,1.65,1.18,1.3,1.25,1.3,-0.05,3.85,2300.0,
2024-05-14,XPRS,Express Kenya Plc,2.74,3.99,3.04,3.04,3.04,3.06,-0.02,0.65,500.0,
2024-05-14,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,,,,
2024-05-14,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,,,,
2024-05-14,LKL,Longhorn Publishers Plc,2.02,2.65,2.3,2.39,2.31,2.3,0.01,0.43,1100.0,
2024-05-14,NBV,Nairobi Business Ventures Ltd,1.85,2.9,2.16,2.37,2.24,2.18,0.06,2.75,60500.0,
2024-05-14,NMG,Nation Media Group Plc,14.0,22.4,20.0,20.0,20.0,20.0,,,308900.0,
2024-05-14,SMER,Sameer Africa Plc,1.87,2.75,2.33,2.34,2.34,2.13,0.21,9.86,400.0,
2024-05-14,SGL,Standard Group Plc,4.86,9.0,6.26,6.26,6.26,5.7,0.56,9.82,800.0,
